8id,commentaries
10110,White resigns
74618,White resigns
35108,White resigns
2140,White resigns
67475,White resigns
67681,White resigns
60643,White resigns
48888,White resigns
15214,White resigns
24594,White resigns
12068,White resigns
65260,White resigns
29647,White resigns
69351,White resigns
76815,White resigns
28584,White resigns
50017,White resigns
62229,White resigns
41803,White resigns
28631,White resigns
47221,White resigns
30186,White resigns
39519,White resigns
48896,White resigns
31527,White resigns
60158,White resigns
41201,White resigns
62776,White resigns
72250,White resigns
14273,White resigns
71855,White resigns
77416,White resigns
4083,White resigns
23729,White resigns
15142,White resigns
8308,White resigns
15669,White resigns
80659,White resigns
46076,White resigns
32871,White resigns
52034,White resigns
79440,White resigns
21513,White resigns
47772,White resigns
69115,White resigns
47160,White resigns
63465,White resigns
53703,White resigns
41814,White resigns
64023,White resigns
10021,White resigns
57914,White resigns
31976,White resigns
23281,White resigns
16962,White resigns
33116,White resigns
61057,White resigns
77280,White resigns
55497,White resigns
57610,White resigns
10958,White resigns
47281,White resigns
59663,White resigns
50023,White resigns
2344,White resigns
50031,White resigns
38849,White resigns
54724,White resigns
5744,White resigns
31302,White resigns
60716,White resigns
61294,White resigns
17044,White resigns
42095,White resigns
54641,White resigns
69072,White resigns
7595,White resigns
38765,White resigns
60226,White resigns
74224,White resigns
36698,White resigns
19175,White resigns
21014,White resigns
18008,White resigns
70162,White resigns
22188,White resigns
75425,White resigns
45184,White resigns
1663,White resigns
57685,White resigns
73964,White resigns
22041,White resigns
1329,White resigns
12290,White resigns
6397,White resigns
62221,White resigns
67326,White resigns
73161,White resigns
69307,White resigns
5406,White resigns
28669,White resigns
62531,White resigns
16730,White resigns
76243,White resigns
8260,White resigns
20842,White resigns
74305,White resigns
248,White resigns
32750,White resigns
69751,White resigns
19043,White resigns
13662,White resigns
69792,White resigns
48717,White resigns
58229,White resigns
64596,White resigns
6685,White resigns
6400,White resigns
52744,White resigns
49471,White resigns
44176,White resigns
42599,White resigns
80299,White resigns
36183,White resigns
47032,White resigns
27174,White resigns
62133,White resigns
52397,White resigns
80289,White resigns
8674,White resigns
53027,White resigns
54186,White resigns
52220,White resigns
51975,White resigns
3896,White resigns
31230,White resigns
75321,White resigns
11920,White resigns
71375,White resigns
31837,White resigns
13278,White resigns
41942,White resigns
25868,White resigns
48923,White resigns
77490,White resigns
53610,White resigns
39697,White resigns
38206,White resigns
33092,White resigns
218,White resigns
64954,White resigns
20413,White resigns
46312,White resigns
77017,White resigns
51705,White resigns
71180,White resigns
61351,White resigns
35263,White resigns
50944,White resigns
18192,White resigns
32722,White resigns
29476,White resigns
23809,White resigns
54589,White resigns
80384,White resigns
59408,White resigns
47505,White resigns
53653,White resigns
538,White resigns
7085,White resigns
11754,White resigns
26056,White resigns
25779,White resigns
1076,White resigns
29222,White resigns
68454,White resigns
8623,White resigns
22672,White resigns
29913,White resigns
63917,White resigns
5944,White resigns
64565,White resigns
36705,White resigns
58228,White resigns
75276,White resigns
69594,White resigns
2513,White resigns
64708,White resigns
20606,White resigns
16155,White resigns
52310,White resigns
14003,White resigns
75842,White resigns
42730,White resigns
29742,White resigns
37649,White resigns
25032,White resigns
52064,White resigns
50119,White resigns
73035,White resigns
36032,White resigns
49287,White resigns
77562,White resigns
18545,White resigns
30998,White resigns
20790,White resigns
79708,White resigns
32825,White resigns
68799,White resigns
52549,White resigns
68607,White resigns
8987,White resigns
19853,White resigns
53629,White resigns
75815,White resigns
64219,White resigns
77395,White resigns
72889,White resigns
79947,White resigns
45855,White resigns
44513,White resigns
72039,White resigns
52553,White resigns
19481,White resigns
71885,White resigns
50128,White resigns
15520,White resigns
51113,White resigns
59846,White resigns
66326,White resigns
44246,White resigns
69908,White resigns
26307,White resigns
2422,White resigns
57907,White resigns
45778,White resigns
62811,White resigns
21444,White resigns
79101,White resigns
22487,White resigns
7169,White resigns
71849,White resigns
47479,White resigns
19549,White resigns
60556,White resigns
49830,White resigns
31936,White resigns
49650,White resigns
12033,White resigns
39832,White resigns
26660,White resigns
26786,White resigns
69764,White resigns
38795,White resigns
20557,White resigns
42981,White resigns
26544,White resigns
48060,White resigns
31690,White resigns
77569,White resigns
73123,White resigns
79820,White resigns
26152,White resigns
57470,White resigns
74298,White resigns
53146,White resigns
19673,White resigns
14475,White resigns
1086,White resigns
24714,White resigns
51293,White resigns
1532,White resigns
76235,White resigns
35409,White resigns
30683,White resigns
80431,White resigns
266,White resigns
46103,White resigns
17665,White resigns
53176,White resigns
66163,White resigns
74957,White resigns
59904,White resigns
7929,White resigns
49263,White resigns
43592,White resigns
54275,White resigns
51364,White resigns
77432,White resigns
59318,White resigns
14852,White resigns
44506,White resigns
5840,White resigns
53326,White resigns
44273,White resigns
57506,White resigns
77672,White resigns
4250,White resigns
61878,White resigns
71016,White resigns
17932,White resigns
24906,White resigns
14648,White resigns
40893,White resigns
42632,White resigns
70117,White resigns
76865,White resigns
78401,White resigns
58795,White resigns
34515,White resigns
69775,White resigns
70879,White resigns
25667,White resigns
78784,White resigns
57149,White resigns
38201,White resigns
76948,White resigns
53658,White resigns
61884,White resigns
40681,White resigns
29660,White resigns
50514,White resigns
25688,White resigns
23943,White resigns
57088,White resigns
33427,White resigns
67957,White resigns
52546,White resigns
69003,White resigns
15469,White resigns
55542,White resigns
73329,White resigns
6909,White resigns
12526,White resigns
12612,White resigns
32137,White resigns
51681,White resigns
72916,White resigns
53844,White resigns
5223,White resigns
37823,White resigns
65451,White resigns
32998,White resigns
623,White resigns
64967,White resigns
59583,White resigns
6998,White resigns
3819,White resigns
57869,White resigns
76394,White resigns
20266,White resigns
14687,White resigns
53428,White resigns
66950,White resigns
5614,White resigns
31569,White resigns
58108,White resigns
76038,White resigns
17977,White resigns
64179,White resigns
5168,White resigns
62725,White resigns
60868,White resigns
68467,White resigns
70277,White resigns
4462,White resigns
35949,White resigns
27185,White resigns
55637,White resigns
8495,White resigns
66802,White resigns
33075,White resigns
12737,White resigns
26620,White resigns
57535,White resigns
24834,White resigns
23024,White resigns
18911,White resigns
12044,White resigns
64215,White resigns
29717,White resigns
41188,White resigns
2068,White resigns
52863,White resigns
1040,White resigns
42174,White resigns
71398,White resigns
56852,White resigns
16747,White resigns
51611,White resigns
57454,White resigns
29918,White resigns
10839,White resigns
52941,White resigns
74424,White resigns
45096,White resigns
74898,White resigns
58854,White resigns
59996,White resigns
47450,White resigns
47170,White resigns
55793,White resigns
26041,White resigns
57932,White resigns
35391,White resigns
64024,White resigns
30089,White resigns
1609,White resigns
21089,White resigns
61916,White resigns
40160,White resigns
21034,White resigns
4647,White resigns
31006,White resigns
69621,White resigns
54513,White resigns
49971,White resigns
8762,White resigns
56071,White resigns
3808,White resigns
3314,White resigns
6939,White resigns
42025,White resigns
65473,White resigns
42592,White resigns
47573,White resigns
47912,White resigns
38357,White resigns
64920,White resigns
34443,White resigns
19447,White resigns
31421,White resigns
42976,White resigns
13281,White resigns
75886,White resigns
7310,White resigns
57264,White resigns
59006,White resigns
68255,White resigns
78813,White resigns
22248,White resigns
28307,White resigns
57951,White resigns
27731,White resigns
51954,White resigns
25511,White resigns
14894,White resigns
6956,White resigns
39285,White resigns
66337,White resigns
78554,White resigns
77989,White resigns
3390,White resigns
69010,White resigns
34323,White resigns
21775,White resigns
49025,White resigns
68318,White resigns
38397,White resigns
77313,White resigns
60129,White resigns
28817,White resigns
3628,White resigns
41400,White resigns
31454,White resigns
41087,White resigns
31404,White resigns
41162,White resigns
36385,White resigns
74290,White resigns
26944,White resigns
63102,White resigns
4973,White resigns
3743,White resigns
41112,White resigns
45260,White resigns
21503,White resigns
79646,White resigns
48639,White resigns
16379,White resigns
18733,White resigns
16391,White resigns
45064,White resigns
21206,White resigns
43751,White resigns
40127,White resigns
30175,White resigns
53979,White resigns
64723,White resigns
49367,White resigns
22264,White resigns
37972,White resigns
48664,White resigns
15592,White resigns
9115,White resigns
77956,White resigns
46352,White resigns
50034,White resigns
41626,White resigns
41106,White resigns
80825,White resigns
57282,White resigns
3013,White resigns
11325,White resigns
25669,White resigns
13379,White resigns
43678,White resigns
9289,White resigns
30735,White resigns
75850,White resigns
58578,White resigns
14243,White resigns
22080,White resigns
9777,White resigns
